mean,std,skew,kurt,label
2.968413,9.299295,0.238999,4.259791,2
1.941805,9.390300,-0.176299,3.680715,2
2.928125,9.348104,0.367170,4.099858,2
3.177053,9.450835,0.166311,4.101243,2
3.102503,9.435557,0.156145,4.829208,2
3.246742,9.645105,0.140741,3.918651,2
-0.074098,9.072230,0.203472,4.070591,2
0.515489,9.200750,0.072697,3.925437,2
0.990319,9.294286,0.275781,4.111511,2
0.610192,9.433810,0.207979,3.937694,2
0.841979,9.500580,-0.104182,3.433348,2
0.210608,9.109495,-0.025061,3.796997,2
0.604431,9.659817,-0.086375,3.765736,2
0.754472,9.577406,0.045875,4.515380,2
0.521988,9.086968,0.171540,4.173102,2
1.118176,9.780175,0.501104,4.304972,2
1.026527,9.608863,0.217746,4.033417,2
-0.069361,9.441069,0.059094,3.905414,2
0.189982,9.321960,0.033466,3.988683,2
0.124024,9.495050,0.130863,4.856930,2
0.219137,9.472005,0.180326,4.387617,2
0.505032,9.151550,0.284458,4.491283,2
0.374755,9.605715,-0.013630,4.231627,2
0.271256,9.566382,-0.061658,4.548786,2
0.811942,9.901261,0.208602,4.568649,2
0.460971,8.963059,0.409154,4.570514,2
0.137781,9.253742,0.008350,3.459157,2
0.782008,9.366167,0.216834,3.655586,2
0.811266,9.509125,-0.108866,4.102937,2
0.231747,9.543125,-0.066701,4.379911,2
0.872180,9.532479,0.364735,4.388728,2
0.585117,9.494094,0.075519,4.278127,2
0.616179,9.446844,0.432051,4.624847,2
0.328070,9.057180,0.107755,4.309750,2
0.515940,9.205274,0.258965,3.960423,2
0.420707,9.123293,0.335964,4.294628,2
0.668831,9.585741,-0.097972,4.187185,2
0.574824,9.064028,0.233869,4.196941,2
1.040182,9.232711,0.001484,5.211759,2
0.843497,9.131742,0.119841,4.800418,2
1.814645,9.222659,0.469734,4.670421,2
1.726502,8.965193,0.044126,5.133425,2
0.670779,9.133195,-0.170315,4.791111,2
1.121169,9.572834,0.133331,4.499006,2
1.327287,10.013324,0.565213,7.195783,2
0.784366,9.208162,0.112407,4.377199,2
0.651280,9.156925,0.015814,4.910080,2
1.010884,8.817102,0.168586,4.701697,2
0.663910,9.921191,0.044387,7.701258,2
1.286650,9.285653,0.164492,4.257645,2
1.171648,8.962455,-0.004444,4.410831,2
1.251425,9.131845,0.356120,4.623762,2
0.897153,9.217405,0.241229,4.379317,2
0.975229,9.125683,0.187658,4.310174,2
0.679472,9.422889,-0.153111,5.249666,2
1.165231,8.905355,-0.035289,4.262345,2
1.171935,9.157129,0.172309,4.633147,2
0.705675,13.031942,0.680603,38.045479,2
1.390067,9.198973,0.170919,4.129274,2
1.224956,9.062642,0.145568,4.356160,2
1.025625,8.984299,0.312484,4.445288,2
0.729130,9.072456,0.167084,4.652078,2
0.815551,9.570842,-0.055128,4.459978,2
1.137654,9.417197,0.184522,4.428241,2
1.544599,8.821144,0.386632,4.289504,2
0.538250,9.191095,0.142832,4.684255,2
1.493157,9.974612,-1.030518,15.202774,2
2.082456,9.623563,1.498418,17.520109,2
1.499225,9.254842,0.148261,5.017898,2
1.113030,9.070463,0.027695,4.538093,2
1.566024,9.551840,0.440301,4.266277,2
1.822538,9.377070,0.390604,6.226485,2
1.502485,8.772839,0.051521,4.707820,2
1.591202,9.097769,0.174694,5.039061,2
1.132262,8.669173,0.079160,4.362494,2
1.569817,9.244240,-0.270780,4.394404,2
0.613083,9.127092,-0.019077,3.857621,2
1.634976,9.043359,0.298627,4.914204,2
0.756358,8.844610,-0.044715,4.158453,2
1.791825,11.226563,1.793435,28.664698,2
0.631966,10.273823,-1.551983,25.074609,2
2.237172,9.241762,0.354474,4.343200,2
1.200229,9.100981,0.206672,4.720838,2
1.400934,9.101789,-0.147828,4.455207,2
0.907200,9.192695,-0.148829,4.912455,2
1.146757,9.258604,0.126007,4.159538,2
0.959359,9.310422,-0.185991,4.831389,2
1.169885,8.859152,-0.004684,4.514725,2
1.711986,10.262584,1.538987,18.592691,2
1.838859,9.158645,0.273249,4.511798,2
1.875518,7.273713,-0.089548,7.094592,2
1.509559,6.793764,0.151227,9.220961,2
1.692344,9.083783,0.259927,4.778378,2
1.198835,8.955144,0.190969,4.371352,2
1.319065,9.329607,0.121515,5.030249,2
1.226719,8.792500,-0.088928,4.683955,2
1.882469,9.071923,0.145093,4.767938,2
2.325458,8.644537,0.357407,4.288125,2
1.831109,10.033817,0.365015,6.684006,2
1.843882,9.336109,0.161769,4.414383,2
2.101769,8.746921,0.037401,4.485264,2
1.792358,9.138828,-0.351228,4.535049,2
1.890465,9.710129,0.282490,7.389421,2
2.157599,9.276191,0.131216,4.046941,2
2.408577,9.294874,0.218515,4.420281,2
2.061522,8.925221,0.247159,4.357710,2
2.064331,9.461379,0.144683,4.565944,2
1.300510,9.998493,0.634050,9.000869,2
2.607313,9.174707,0.014913,4.036362,2
2.065664,9.148330,0.152869,3.923521,2
2.101831,9.134246,0.105627,4.514900,2
1.431094,8.971848,0.298505,4.961600,2
2.038169,9.194754,0.059907,5.052715,2
2.160019,9.235996,0.320425,4.442925,2
2.046165,8.889247,0.100847,4.361935,2
2.233379,9.895024,0.368753,10.465476,2
2.416943,10.128121,1.347984,13.443080,2
